YEAR,NMFS_AREA,GEAR,SPECIES_CODE,LENGTH,SEX,FREQUENCY,SAMPLE_SYSTEM
2007,541,8,326,39,M,1,NA
2007,541,8,326,48,M,1,NA
2007,541,8,326,56,M,1,NA
2007,541,8,326,60,M,1,NA
2005,521,8,326,67,F,1,NA
2005,521,8,326,50,F,1,NA
2005,521,8,326,53,F,1,NA
2005,521,8,326,55,F,1,NA
2005,521,8,326,59,F,2,NA
2005,521,8,326,60,F,1,NA
2005,521,8,326,64,F,1,NA
2005,521,8,326,67,F,1,NA
2005,521,8,326,56,M,1,NA
2005,521,8,326,58,M,1,NA
2007,541,8,326,54,F,2,NA
2007,541,8,326,60,M,1,NA
2007,541,8,326,61,M,1,NA
2007,541,8,326,43,F,1,NA
2007,541,8,326,45,F,1,NA
2007,541,8,326,48,F,1,NA
2007,541,8,326,51,F,1,NA
2007,541,8,326,55,F,2,NA
2007,541,8,326,56,F,1,NA
2007,541,8,326,64,M,1,NA
2007,541,8,326,46,F,1,NA
2007,541,8,326,50,F,1,NA
2007,541,8,326,51,F,1,NA
2007,541,8,326,53,F,1,NA
2007,541,8,326,54,F,1,NA
2007,541,8,326,55,F,1,NA
2007,541,8,326,56,F,1,NA
2007,541,8,326,69,F,1,NA
2007,541,8,326,43,M,1,NA
2007,541,8,326,51,F,1,NA
2007,541,8,326,39,F,1,NA
2007,541,8,326,46,F,1,NA
2007,541,8,326,55,F,1,NA
2006,521,8,326,46,F,1,NA
2006,521,8,326,50,F,1,NA
2006,521,8,326,60,F,1,NA
2006,521,8,326,67,F,1,NA
2006,521,8,326,68,F,1,NA
2006,521,8,326,70,F,1,NA
2006,521,8,326,77,F,1,NA
2006,521,8,326,76,M,1,NA
2006,521,8,326,85,M,1,NA
2006,519,8,326,56,F,2,NA
2006,519,8,326,64,F,1,NA
2006,519,8,326,42,M,1,NA
2006,519,8,326,52,M,1,NA
2006,519,8,326,64,M,1,NA
2006,519,8,326,69,M,1,NA
2006,519,8,326,70,M,1,NA
2006,519,8,326,75,M,1,NA
2006,519,8,326,97,M,1,NA
2006,521,8,326,40,F,1,NA
2006,521,8,326,51,F,1,NA
2006,521,8,326,53,F,1,NA
2006,521,8,326,66,F,1,NA
2006,521,8,326,73,F,1,NA
2006,521,8,326,86,F,1,NA
2006,521,8,326,41,M,1,NA
2006,521,8,326,57,M,1,NA
2006,521,8,326,67,M,1,NA
2006,521,8,326,76,M,1,NA
2006,521,8,326,39,F,1,NA
2006,521,8,326,46,F,1,NA
2006,521,8,326,67,F,2,NA
2006,521,8,326,70,F,2,NA
2006,521,8,326,74,F,1,NA
2006,521,8,326,76,F,1,NA
2006,521,8,326,78,F,1,NA
2006,521,8,326,60,M,2,NA
2006,521,8,326,73,M,1,NA
2006,521,8,326,75,M,1,NA
2006,521,8,326,77,M,1,NA
2006,521,8,326,89,M,1,NA
2007,541,8,326,28,F,2,NA
2007,541,8,326,29,F,1,NA
2007,541,8,326,31,F,1,NA
2007,541,8,326,33,F,1,NA
2007,541,8,326,43,F,1,NA
2007,541,8,326,55,F,1,NA
2007,541,8,326,56,F,1,NA
2007,541,8,326,62,M,1,NA
2007,541,8,326,68,M,1,NA
2007,541,8,326,54,F,1,NA
2007,541,8,326,43,F,1,NA
2007,541,8,326,47,F,1,NA
2007,541,8,326,49,F,2,NA
2007,541,8,326,50,F,1,NA
2007,541,8,326,56,F,1,NA
2007,541,8,326,49,M,1,NA
2007,541,8,326,60,M,2,NA
2007,541,8,326,76,M,1,NA
2004,518,8,326,42,F,1,NA
2004,518,8,326,57,F,1,NA
2004,518,8,326,69,M,1,NA
2005,542,1,326,37,F,1,NA
2005,542,1,326,38,M,1,NA
2005,542,1,326,50,M,1,NA
2005,542,1,326,51,M,1,NA
2005,542,1,326,43,F,1,NA
2005,542,1,326,44,F,1,NA
2005,542,1,326,38,M,1,NA
2005,542,1,326,42,M,1,NA
2005,542,1,326,44,M,1,NA
2005,542,1,326,40,F,1,NA
2005,542,1,326,45,F,1,NA
2005,542,1,326,49,F,1,NA
2007,541,6,326,42,F,1,NA
2007,541,6,326,36,F,1,NA
2007,541,6,326,37,F,1,NA
2007,541,6,326,44,F,1,NA
2007,541,6,326,52,F,1,NA
2005,542,1,326,45,M,1,NA
2005,542,1,326,44,F,1,NA
2005,542,1,326,41,M,1,NA
2005,542,1,326,45,F,1,NA
2005,542,1,326,46,F,1,NA
2007,541,6,326,34,F,1,NA
2007,541,6,326,36,F,1,NA
2019,521,8,326,43,F,1,10
2005,542,1,326,34,M,1,NA
2005,542,1,326,32,F,1,NA
2005,542,1,326,43,F,1,NA
2005,542,1,326,48,M,1,NA
2004,541,6,326,46,U,1,NA
2004,541,6,326,51,M,1,NA
2004,541,6,326,40,F,1,NA
2004,541,8,326,39,F,1,NA
2004,541,8,326,50,F,1,NA
2004,541,8,326,51,F,1,NA
2004,541,8,326,35,M,1,NA
2004,541,8,326,39,M,1,NA
2004,541,8,326,44,M,1,NA
2004,541,8,326,54,M,1,NA
2004,541,8,326,44,F,1,NA
2004,541,8,326,45,M,1,NA
2004,541,8,326,61,M,1,NA
2020,521,8,326,49,F,1,10
2004,541,6,326,34,F,1,NA
2004,541,6,326,40,M,1,NA
2004,541,6,326,40,F,1,NA
2004,541,6,326,41,F,1,NA
2004,541,6,326,44,F,1,NA
2004,541,6,326,34,M,1,NA
2004,541,6,326,40,M,1,NA
2004,541,6,326,43,M,1,NA
2004,541,6,326,49,M,1,NA
2007,541,6,326,30,F,1,NA
2007,519,6,326,67,F,1,NA
2020,521,8,326,50,M,1,10
2006,518,6,326,34,M,1,NA
2006,518,6,326,36,M,1,NA
2006,518,6,326,40,F,1,NA
2006,518,6,326,45,F,1,NA
2006,518,6,326,46,F,1,NA
2006,518,6,326,45,F,1,NA
2006,518,6,326,40,F,1,NA
2006,518,6,326,41,M,1,NA
2005,541,6,326,65,M,1,NA
2005,541,6,326,31,M,1,NA
2005,541,6,326,44,F,1,NA
2005,541,6,326,60,M,1,NA
2005,541,6,326,60,M,1,NA
2005,541,6,326,45,F,1,NA
2005,541,6,326,31,M,1,NA
2005,541,6,326,33,M,1,NA
2005,541,6,326,41,M,1,NA
2005,541,6,326,42,M,1,NA
2005,541,6,326,44,M,1,NA
2005,541,6,326,45,M,1,NA
2005,541,6,326,41,M,1,NA
2005,541,8,326,53,M,1,NA
2005,541,6,326,42,F,1,NA
2005,541,6,326,33,F,1,NA
2007,541,8,326,54,F,1,NA
2005,541,6,326,34,F,1,NA
2005,541,6,326,36,F,1,NA
2005,541,6,326,36,M,1,NA
2005,542,1,326,48,M,1,NA
2005,542,1,326,60,M,1,NA
2005,542,1,326,63,M,1,NA
2005,542,1,326,66,M,1,NA
2005,541,6,326,42,M,1,NA
2005,541,6,326,34,F,1,NA
2005,541,6,326,38,F,1,NA
2005,541,6,326,42,F,1,NA
2005,541,6,326,30,M,1,NA
2005,541,6,326,34,M,1,NA
2005,541,6,326,50,F,1,NA
2005,541,6,326,40,F,1,NA
2005,541,6,326,44,F,1,NA
2005,541,6,326,36,F,1,NA
2005,541,6,326,33,F,1,NA
2005,541,6,326,45,M,1,NA
2005,541,6,326,49,F,1,NA
2005,541,6,326,54,F,1,NA
2005,541,6,326,70,F,1,NA
2005,541,6,326,48,M,1,NA
2005,541,6,326,49,F,1,NA
2005,541,6,326,38,F,1,NA
2005,541,6,326,43,F,1,NA
2005,541,6,326,45,F,1,NA
2005,541,6,326,57,F,1,NA
2005,541,6,326,29,M,1,NA
2005,541,6,326,31,F,1,NA
2005,541,6,326,36,F,1,NA
2005,541,6,326,47,F,1,NA
2005,541,6,326,53,M,1,NA
2005,541,6,326,35,F,1,NA
2005,541,6,326,38,F,1,NA
2005,541,6,326,43,M,1,NA
2005,541,6,326,51,M,1,NA
2005,541,6,326,39,F,1,NA
2005,541,6,326,39,F,1,NA
2005,541,6,326,37,M,1,NA
2005,541,6,326,38,M,1,NA
2005,541,6,326,39,M,1,NA
2005,541,6,326,39,F,1,NA
2005,541,6,326,44,F,1,NA
2005,541,6,326,45,M,1,NA
2005,541,6,326,41,F,1,NA
2015,541,1,326,53,F,1,10
2015,541,1,326,61,F,1,10
2005,541,6,326,44,F,1,NA
2005,541,6,326,44,F,1,NA
2005,541,6,326,50,F,1,NA
2005,541,6,326,34,M,1,NA
2005,541,6,326,46,F,1,NA
2004,517,6,326,54,M,1,NA
2005,541,1,326,36,F,1,NA
2017,541,1,326,69,F,2,10
2017,541,1,326,71,F,1,10
2007,517,8,326,39,F,1,NA
2017,542,8,326,55,M,1,5
2017,542,8,326,58,M,1,5
2017,541,1,326,42,M,1,10
2007,517,8,326,41,M,1,NA
2005,541,1,326,45,M,1,NA
2007,517,8,326,38,F,1,NA
2007,517,8,326,39,F,1,NA
2004,517,8,326,76,M,2,NA
2004,517,8,326,79,M,1,NA
2007,517,8,326,38,F,1,NA
2007,517,8,326,42,M,1,NA
2004,541,6,326,41,M,1,NA
2004,541,6,326,37,M,1,NA
2004,541,6,326,54,F,1,NA
2004,541,6,326,58,F,1,NA
2007,542,1,326,37,F,1,NA
2007,542,1,326,43,F,1,NA
2007,542,1,326,45,F,1,NA
2007,542,1,326,47,F,1,NA
2007,542,1,326,32,F,1,NA
2007,542,1,326,33,F,1,NA
2007,542,1,326,36,F,1,NA
2007,543,1,326,50,F,1,NA
2007,543,1,326,51,F,1,NA
2004,541,6,326,42,F,1,NA
2004,541,6,326,61,F,1,NA
2004,541,6,326,43,F,1,NA
2004,541,6,326,40,F,1,NA
2007,542,1,326,47,F,1,NA
2007,542,1,326,35,M,1,NA
2007,542,1,326,44,F,1,NA
2007,542,1,326,49,F,1,NA
2005,541,8,326,43,F,1,NA
2005,541,8,326,44,F,3,NA
2005,541,8,326,49,F,1,NA
2005,541,8,326,50,F,1,NA
2005,541,8,326,44,M,3,NA
2005,541,8,326,48,M,1,NA
2005,541,8,326,41,F,1,NA
2005,541,8,326,44,F,1,NA
2005,541,8,326,42,M,1,NA
2005,541,8,326,40,F,1,NA
2005,541,8,326,41,F,1,NA
2005,541,8,326,45,F,1,NA
2005,541,8,326,47,F,1,NA
2005,541,8,326,31,M,1,NA
2005,541,8,326,40,M,1,NA
2005,541,8,326,43,M,1,NA
2013,543,8,326,42,F,1,5
2013,543,8,326,59,M,1,5
2007,518,8,326,51,F,1,NA
2007,518,8,326,57,F,1,NA
2007,518,8,326,45,M,1,NA
2007,518,8,326,54,M,1,NA
2007,518,8,326,61,M,1,NA
2007,518,8,326,53,F,1,NA
2007,518,8,326,54,F,1,NA
2007,518,8,326,66,F,1,NA
2007,518,8,326,70,F,1,NA
2007,518,8,326,36,M,1,NA
2007,518,8,326,40,M,1,NA
2007,518,8,326,48,M,1,NA
2007,518,8,326,55,M,1,NA
2007,518,8,326,58,M,1,NA
2007,518,8,326,64,M,1,NA
2005,541,8,326,42,M,1,NA
2005,541,8,326,33,F,1,NA
2005,541,8,326,36,F,2,NA
2005,541,8,326,37,F,1,NA
2005,541,8,326,38,F,1,NA
2005,541,8,326,44,F,1,NA
2005,541,8,326,45,F,1,NA
2005,541,8,326,36,M,1,NA
2005,541,8,326,37,M,1,NA
2005,541,8,326,41,F,1,NA
2005,541,8,326,47,F,1,NA
2005,541,8,326,34,M,1,NA
2007,517,8,326,51,F,2,NA
2007,517,8,326,55,F,1,NA
2007,517,8,326,57,F,1,NA
2007,517,8,326,64,F,2,NA
2007,517,8,326,72,F,1,NA
2007,517,8,326,70,M,1,NA
2007,517,8,326,73,M,1,NA
2007,517,8,326,52,F,1,NA
2007,517,8,326,57,F,1,NA
2007,517,8,326,61,F,1,NA
2007,517,8,326,64,F,1,NA
2007,517,8,326,65,F,1,NA
2007,517,8,326,88,F,1,NA
2007,517,8,326,43,M,1,NA
2007,517,8,326,57,M,1,NA
2007,517,8,326,58,M,1,NA
2007,517,8,326,60,M,1,NA
2007,517,8,326,61,M,1,NA
2007,517,8,326,63,M,1,NA
2007,517,8,326,64,M,1,NA
2007,517,8,326,66,M,1,NA
2005,541,8,326,32,F,1,NA
2005,541,8,326,34,F,1,NA
2005,541,8,326,35,F,1,NA
2005,541,8,326,39,F,1,NA
2005,541,8,326,42,F,1,NA
2005,541,8,326,32,M,1,NA
2005,541,8,326,36,M,1,NA
2005,541,8,326,39,M,1,NA
2005,541,8,326,41,M,2,NA
2002,518,8,326,42,F,1,NA
2002,518,8,326,44,F,1,NA
2002,518,8,326,45,F,1,NA
2002,518,8,326,52,F,1,NA
2002,518,8,326,60,F,1,NA
2002,518,8,326,40,M,1,NA
2002,518,8,326,42,M,1,NA
2002,518,8,326,46,M,2,NA
2002,518,8,326,47,M,1,NA
2002,518,8,326,48,M,1,NA
2002,518,8,326,53,M,2,NA
2002,518,8,326,55,M,1,NA
2005,541,1,326,56,F,1,NA
2005,541,1,326,43,M,1,NA
2005,541,8,326,67,M,1,NA
2004,541,6,326,42,M,1,NA
2015,542,8,326,62,M,1,5
2015,542,8,326,46,M,1,10
2015,542,8,326,50,F,1,10
2006,521,8,326,81,F,1,NA
2006,521,8,326,51,M,1,NA
2006,521,8,326,54,M,1,NA
2004,541,6,326,46,F,1,NA
2004,541,6,326,46,F,1,NA
2006,523,8,326,61,M,1,NA
2004,541,6,326,52,F,1,NA
2004,541,6,326,44,F,1,NA
2004,541,6,326,45,M,1,NA
2006,541,8,326,41,F,1,NA
2006,541,8,326,51,F,1,NA
2006,541,8,326,43,M,1,NA
2006,541,8,326,46,M,1,NA
2006,541,8,326,59,M,1,NA
2006,541,8,326,35,F,1,NA
2006,541,8,326,39,F,1,NA
2006,541,8,326,50,F,1,NA
2006,541,8,326,65,F,1,NA
2006,541,8,326,68,F,1,NA
2006,541,8,326,69,F,1,NA
2006,541,8,326,42,M,1,NA
2006,541,8,326,46,M,1,NA
2006,541,8,326,48,M,1,NA
2006,541,8,326,62,M,1,NA
2006,541,8,326,64,M,1,NA
2006,541,8,326,72,M,1,NA
2004,541,6,326,43,F,1,NA
2006,523,8,326,62,F,1,NA
2006,523,8,326,119,F,1,NA
2006,523,8,326,50,M,1,NA
2006,523,8,326,53,M,1,NA
2006,523,8,326,71,M,1,NA
2004,541,6,326,41,F,1,NA
2005,541,8,326,50,F,1,NA
2005,541,8,326,51,F,1,NA
2005,541,8,326,52,F,1,NA
2005,541,8,326,62,F,1,NA
2005,541,8,326,64,F,1,NA
2005,541,8,326,67,F,1,NA
2005,541,8,326,73,F,1,NA
2005,541,8,326,40,M,1,NA
2005,541,8,326,42,M,1,NA
2005,541,8,326,45,M,1,NA
2005,541,8,326,53,M,1,NA
2005,541,8,326,54,M,1,NA
2005,541,8,326,57,M,1,NA
2005,541,8,326,62,M,1,NA
2005,541,8,326,64,M,1,NA
2005,541,8,326,66,M,1,NA
2005,541,8,326,69,M,1,NA
2005,541,8,326,71,M,1,NA
2005,541,8,326,59,F,1,NA
2005,541,8,326,62,F,1,NA
2005,541,8,326,65,F,1,NA
2005,541,8,326,41,M,1,NA
2005,541,8,326,63,M,1,NA
2004,541,6,326,52,F,1,NA
2004,541,6,326,39,F,1,NA
2005,541,8,326,46,M,1,NA
2005,541,8,326,47,M,1,NA
2005,541,8,326,58,M,1,NA
2005,541,8,326,62,M,1,NA
2005,541,8,326,66,M,1,NA
2006,541,8,326,42,F,1,NA
2006,541,8,326,43,F,1,NA
2006,541,8,326,45,F,2,NA
2006,541,8,326,51,F,1,NA
2006,541,8,326,38,M,1,NA
2006,541,8,326,39,M,2,NA
2006,541,8,326,41,M,1,NA
2006,541,8,326,49,M,2,NA
2006,541,8,326,51,M,1,NA
2006,541,8,326,59,M,1,NA
2006,541,8,326,40,F,1,NA
2006,541,8,326,35,F,1,NA
2006,541,8,326,43,F,1,NA
2006,541,8,326,45,F,1,NA
2006,541,8,326,50,F,1,NA
2006,541,8,326,46,M,2,NA
2006,541,8,326,60,M,1,NA
2005,541,8,326,70,F,1,NA
2005,541,8,326,71,M,1,NA
2005,541,8,326,73,M,1,NA
2007,543,8,326,58,F,1,NA
2007,543,8,326,63,F,2,NA
2007,543,8,326,70,F,1,NA
2007,543,8,326,73,F,1,NA
2007,543,8,326,74,F,1,NA
2007,543,8,326,75,F,2,NA
2007,543,8,326,78,F,1,NA
2007,543,8,326,66,M,2,NA
2005,541,6,326,40,F,1,NA
2005,541,6,326,48,M,1,NA
2005,541,6,326,45,F,1,NA
2004,541,6,326,46,M,1,NA
2020,523,8,326,50,M,1,10
2004,541,6,326,49,F,1,NA
2005,541,6,326,53,M,1,NA
2007,541,8,326,57,F,1,NA
2007,541,8,326,59,F,1,NA
2005,541,6,326,36,M,1,NA
2005,541,6,326,54,M,1,NA
2005,541,6,326,37,F,1,NA
2005,541,6,326,40,F,1,NA
2005,541,6,326,41,F,1,NA
2005,541,6,326,44,F,2,NA
2005,541,6,326,48,F,1,NA
2005,541,6,326,49,F,1,NA
2005,541,6,326,34,M,1,NA
2005,541,6,326,44,M,2,NA
2005,541,6,326,45,M,1,NA
2005,541,6,326,50,M,1,NA
2005,541,6,326,53,M,1,NA
2005,541,6,326,51,M,1,NA
2005,541,6,326,41,M,1,NA
2005,541,6,326,43,F,1,NA
2005,541,6,326,33,M,1,NA
2005,541,6,326,35,M,1,NA
2005,541,6,326,32,F,1,NA
2005,541,6,326,41,M,1,NA
2005,541,6,326,33,M,1,NA
2005,541,6,326,35,M,1,NA
2005,541,6,326,37,M,1,NA
2005,541,6,326,38,M,1,NA
2005,541,6,326,40,M,1,NA
2005,541,6,326,41,F,1,NA
2005,541,6,326,44,F,1,NA
2005,541,6,326,39,M,1,NA
2005,541,6,326,41,M,1,NA
2005,541,6,326,50,M,1,NA
2005,541,6,326,52,M,1,NA
2005,541,6,326,33,F,1,NA
2005,541,6,326,38,F,1,NA
2005,541,6,326,40,F,3,NA
2005,541,6,326,50,F,1,NA
2005,541,6,326,46,M,1,NA
2005,541,6,326,49,F,1,NA
2005,541,6,326,37,F,1,NA
2005,541,6,326,43,F,1,NA
2005,541,6,326,44,M,1,NA
2005,541,6,326,46,M,1,NA
2005,518,6,326,44,F,1,NA
2005,518,6,326,49,F,1,NA
2005,518,6,326,50,F,1,NA
2005,518,6,326,44,M,1,NA
2005,518,6,326,48,M,1,NA
2005,518,6,326,37,F,1,NA
2005,518,6,326,44,M,1,NA
2005,518,6,326,36,M,1,NA
2005,541,6,326,43,F,1,NA
2005,541,6,326,36,F,1,NA
2005,541,6,326,41,F,1,NA
2005,541,6,326,35,M,1,NA
2005,541,6,326,48,F,1,NA
2005,541,6,326,66,F,1,NA
2005,518,6,326,40,F,1,NA
2005,518,6,326,60,M,1,NA
2005,541,6,326,51,F,1,NA
2005,541,6,326,43,F,1,NA
2005,541,6,326,59,F,1,NA
2007,541,8,326,60,F,1,NA
2007,541,8,326,61,F,1,NA
2007,541,8,326,69,F,1,NA
2007,541,8,326,77,F,1,NA
2007,541,8,326,55,M,1,NA
2007,541,8,326,58,M,1,NA
2007,541,8,326,62,M,1,NA
2007,541,8,326,65,M,2,NA
2007,541,8,326,72,M,1,NA
2007,541,8,326,36,F,1,NA
2007,541,8,326,38,F,1,NA
2007,541,8,326,41,F,1,NA
2007,541,8,326,42,F,1,NA
2007,541,8,326,43,F,1,NA
2007,541,8,326,46,F,1,NA
2007,541,8,326,47,F,1,NA
2007,541,8,326,55,F,1,NA
2007,541,8,326,59,F,1,NA
2007,541,8,326,70,F,1,NA
2007,541,8,326,39,M,1,NA
2007,541,8,326,40,M,1,NA
2014,517,8,326,45,F,1,10
2007,541,8,326,46,M,2,NA
2007,541,8,326,52,M,1,NA
2007,541,8,326,61,F,1,NA
2007,541,8,326,65,F,1,NA
2007,541,8,326,66,F,1,NA
2007,541,8,326,61,M,1,NA
2007,541,8,326,69,M,1,NA
2007,541,8,326,53,F,2,NA
2007,541,8,326,54,F,1,NA
2007,541,8,326,56,F,2,NA
2007,541,8,326,58,F,1,NA
2007,541,8,326,39,M,1,NA
2007,541,8,326,52,M,1,NA
2007,541,8,326,53,M,1,NA
2007,541,8,326,54,M,1,NA
2007,541,8,326,55,M,1,NA
2007,541,8,326,57,M,1,NA
2007,541,8,326,59,M,1,NA
2007,541,8,326,60,M,1,NA
2007,541,8,326,64,M,1,NA
2007,541,8,326,47,F,1,NA
2007,541,8,326,67,F,2,NA
2007,541,8,326,68,F,1,NA
2007,541,8,326,73,F,1,NA
2007,541,8,326,82,F,1,NA
2007,541,8,326,56,M,1,NA
2007,541,8,326,63,M,1,NA
2007,541,8,326,64,M,1,NA
2007,541,8,326,52,F,2,NA
2007,541,8,326,57,F,1,NA
2007,541,8,326,59,F,1,NA
2007,541,8,326,61,F,1,NA
2007,541,8,326,39,M,1,NA
2007,541,8,326,43,M,1,NA
2007,541,8,326,49,M,1,NA
2007,541,8,326,52,M,1,NA
2007,541,8,326,70,M,1,NA
2007,541,8,326,67,M,1,NA
2007,541,8,326,68,M,2,NA
2007,541,8,326,70,M,1,NA
2007,541,8,326,71,M,1,NA
2007,541,8,326,57,F,1,NA
2007,541,8,326,58,F,1,NA
2007,541,8,326,63,M,1,NA
2007,541,8,326,67,M,1,NA
2007,541,8,326,57,F,1,NA
2007,541,8,326,59,F,1,NA
2007,541,8,326,61,F,1,NA
2007,541,8,326,62,F,2,NA
2007,541,8,326,64,F,1,NA
2007,541,8,326,67,F,1,NA
2007,541,8,326,52,M,1,NA
2007,541,8,326,62,M,1,NA
2007,541,8,326,78,M,1,NA
2015,521,8,326,57,M,1,5
2015,521,8,326,58,F,1,5
2015,521,8,326,69,F,1,5
2015,521,8,326,72,F,1,5
2015,521,8,326,68,F,1,5
2015,523,8,326,41,M,1,10
2015,521,8,326,64,M,1,5
2015,523,8,326,66,M,1,10
2015,523,8,326,109,F,1,10
2015,523,8,326,83,F,1,10
2015,523,8,326,39,M,1,10
2015,523,8,326,65,F,1,10
2015,523,8,326,51,F,1,10
2015,523,8,326,46,M,1,10
2015,523,8,326,67,F,1,10
2015,523,8,326,54,F,1,10
2015,523,8,326,45,M,1,10
2015,523,8,326,50,M,1,10
2015,523,8,326,61,F,1,10
2015,523,8,326,74,M,1,10
2015,523,8,326,69,M,1,10
2007,543,8,326,64,M,1,NA
2007,543,8,326,66,M,1,NA
2004,517,6,326,38,F,1,NA
2004,517,6,326,43,M,1,NA
2004,519,6,326,63,U,1,NA
2004,519,6,326,54,U,1,NA
2004,519,6,326,62,U,1,NA
2004,519,6,326,61,U,1,NA
2004,519,6,326,48,U,1,NA
2004,519,6,326,37,U,1,NA
2004,519,6,326,43,U,1,NA
2004,519,6,326,48,U,1,NA
2004,519,6,326,58,U,1,NA
2004,519,6,326,46,U,1,NA
2004,519,6,326,47,U,1,NA
2004,519,6,326,58,U,1,NA
2004,519,6,326,34,U,1,NA
2004,519,6,326,60,U,1,NA
2004,518,6,326,45,F,1,NA
2004,518,6,326,72,F,1,NA
2004,518,6,326,46,F,1,NA
2004,519,6,326,52,U,1,NA
2004,519,6,326,45,U,1,NA
2004,519,6,326,60,U,1,NA
2004,519,6,326,50,U,1,NA
2006,542,8,326,49,F,1,NA
2006,542,8,326,56,M,1,NA
2006,542,8,326,49,F,1,NA
2006,542,8,326,46,M,1,NA
2006,542,8,326,40,M,1,NA
2006,542,8,326,42,M,1,NA
2006,542,8,326,30,F,1,NA
2006,542,8,326,35,F,1,NA
2006,542,8,326,38,F,1,NA
2006,542,8,326,39,F,1,NA
2006,542,8,326,42,F,1,NA
2006,542,8,326,48,F,1,NA
2006,542,8,326,40,M,1,NA
2006,542,8,326,41,M,2,NA
2006,542,8,326,53,M,1,NA
2007,523,8,326,67,F,1,NA
2005,542,1,326,32,F,2,NA
2005,542,1,326,34,F,1,NA
2005,542,1,326,29,M,1,NA
2005,542,1,326,38,M,2,NA
2005,543,1,326,36,F,1,NA
2005,543,1,326,38,F,1,NA
2005,543,1,326,43,F,1,NA
2006,542,8,326,38,F,1,NA
2006,542,8,326,56,F,1,NA
2006,542,8,326,37,M,2,NA
2006,542,8,326,40,M,1,NA
2006,542,8,326,47,M,1,NA
2006,542,8,326,51,M,1,NA
2006,542,8,326,62,M,1,NA
2006,542,8,326,39,F,1,NA
2006,542,8,326,45,M,1,NA
2006,542,8,326,39,F,1,NA
2006,542,8,326,44,F,1,NA
2006,542,8,326,51,U,1,NA
2006,542,8,326,56,F,1,NA
2006,542,8,326,50,M,1,NA
2006,542,8,326,60,M,1,NA
2006,542,8,326,48,F,1,NA
2006,542,8,326,56,F,1,NA
2015,541,8,326,60,M,1,10
2015,541,8,326,53,F,1,10
2015,541,8,326,29,M,1,5
2015,542,1,326,66,M,1,10
2015,542,1,326,61,M,1,10
2015,542,1,326,59,M,1,10
2015,542,1,326,58,M,1,10
2015,542,1,326,53,M,1,10
2015,542,1,326,32,M,1,10
2015,542,1,326,47,M,1,10
2015,542,1,326,49,M,1,10
2015,542,1,326,52,F,1,10
2015,542,1,326,40,M,1,10
2015,542,1,326,47,M,1,10
2015,542,1,326,51,M,1,10
2015,542,1,326,53,M,1,10
2015,542,1,326,54,M,1,10
2015,542,1,326,55,M,1,10
2015,542,1,326,57,M,1,10
2015,542,1,326,41,F,1,10
2007,542,8,326,41,F,1,NA
2007,542,8,326,55,F,1,NA
2007,542,8,326,57,M,1,NA
2007,541,8,326,56,F,1,NA
2007,541,8,326,51,M,1,NA
2007,541,8,326,54,M,1,NA
2007,541,8,326,60,M,1,NA
2007,541,8,326,40,F,1,NA
2007,541,8,326,48,F,1,NA
2007,541,8,326,57,F,1,NA
2007,541,8,326,41,M,1,NA
2007,541,8,326,44,M,1,NA
2007,541,8,326,50,M,1,NA
2007,541,8,326,52,M,1,NA
2005,541,8,326,50,M,1,NA
2007,541,8,326,61,F,1,NA
2007,541,8,326,70,F,1,NA
2007,541,8,326,57,M,1,NA
2007,541,8,326,72,M,1,NA
2007,541,8,326,74,M,1,NA
2004,517,8,326,64,F,1,NA
2004,517,8,326,74,F,1,NA
2004,517,8,326,77,F,1,NA
2004,517,8,326,83,F,1,NA
2004,517,8,326,69,M,2,NA
2004,517,8,326,72,M,1,NA
2004,517,8,326,76,M,1,NA
2004,517,8,326,88,M,1,NA
2004,517,8,326,90,M,1,NA
2007,541,8,326,29,M,1,NA
2004,517,8,326,66,M,1,NA
2004,517,8,326,72,M,1,NA
2004,517,8,326,74,M,1,NA
2004,517,8,326,76,M,1,NA
2007,541,8,326,70,M,1,NA
2007,541,8,326,65,M,1,NA
2007,541,8,326,38,F,1,NA
2007,541,8,326,41,F,1,NA
2007,541,8,326,42,F,1,NA
2007,541,8,326,43,F,1,NA
2007,541,8,326,46,F,2,NA
2007,541,8,326,52,M,1,NA
2007,517,8,326,56,F,1,NA
2007,517,8,326,59,F,1,NA
2007,517,8,326,69,F,1,NA
2007,517,8,326,57,F,2,NA
2007,517,8,326,60,F,1,NA
2007,517,8,326,62,F,1,NA
2007,517,8,326,63,F,1,NA
2007,517,8,326,54,M,1,NA
2007,517,8,326,58,M,1,NA
2007,517,8,326,65,M,1,NA
2007,517,8,326,59,F,1,NA
2007,517,8,326,63,F,1,NA
2007,517,8,326,72,M,1,NA
2004,523,8,326,57,F,1,NA
2004,523,8,326,62,F,1,NA
2004,523,8,326,39,M,1,NA
2004,523,8,326,41,M,1,NA
2004,523,8,326,44,M,1,NA
2004,523,8,326,61,M,1,NA
2004,523,8,326,65,M,1,NA
2004,523,8,326,61,F,1,NA
2004,523,8,326,66,F,1,NA
2004,523,8,326,72,M,1,NA
2004,523,8,326,44,F,1,NA
2004,523,8,326,52,F,1,NA
2004,523,8,326,58,F,1,NA
2004,523,8,326,60,F,1,NA
2004,523,8,326,62,F,1,NA
2004,523,8,326,40,M,1,NA
2004,523,8,326,47,M,1,NA
2004,523,8,326,48,M,1,NA
